gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C1QTNF6,216.72803690189212,1.761766108253778,0.21820529679713255,8.073892495339873,6.809183327236033e-16,3.5589195611844143e-14
LOC102724170,98.45848984837954,1.750750614558451,0.40419650247963773,4.331434348931926,1.481411199837743e-5,1.3067708598063407e-4
AP1S2,108.25034901544828,1.7401871360653036,0.2985099654874973,5.829578028403173,5.55677094999138e-9,1.0000469121030878e-7
PABPN1L,9.808558072061668,1.734885115205088,0.6634938576000384,2.614771930942119,0.0089287053837332209,0.03174509366269467
SPIN3,380.02847516427175,1.729062723057859,0.1973717964119512,8.760434644111903,1.9449894381215782e-18,1.3802309195645687e-16
MEGF9,629.3268770444431,1.727100258501839,0.26083424535866306,6.6214474871847075,3.5569838598740356e-11,9.199150702492006e-10
CLDN1,2371.163040960881,1.727061661591073,0.26247302596407274,6.579958665266704,4.705790727105519e-11,1.1888420944005938e-9
NBPF13P,21.44199446677901,1.727026263497776,0.41380668374858937,4.17350983278714,2.9994270960018997e-5,2.4387982680440225e-4
SUSD3,327.6019938587855,1.7216723443060318,0.19604026025871066,8.782238617893963,1.6025266044294572e-18,1.160801117573653e-16
PALMD,102.3894020776769,1.7178845288944575,0.23712299393777606,7.244698206472761,4.334031695367747e-13,1.5961854705914506e-11
HEG1,282.43548437422237,1.7168913535846746,0.28525708132642075,6.0187510353863205,1.757679636818561e-9,3.482839207711875e-8
OLFM1,788.4120430834668,1.7167492340088357,0.1685857777885607,10.18323880299068,2.3558704528116046e-24,2.778812871265688e-22
VIM,26.639876982862077,1.7162495459031766,0.40323174472807294,4.256236192566045,2.0789707974136222e-5,1.7652039499245918e-4
RHOBTB3,343.7786183850115,1.7162328348371758,0.2428216212231092,7.06787487124249,1.5732430606856963e-12,5.191702100262798e-11
SERPINA1,892.781117648095,1.714028485265735,0.26771107808011424,6.402531032924984,1.5282205302688703e-10,3.5523496400670662e-9
GRIK4,100.10951974358483,1.7123997065521337,0.30513997123868053,5.611849865492366,2.0017507853400504e-8,3.232614566112975e-7
ITPK1,3878.5559784724996,1.7116293022357252,0.14276305661956648,11.989301313412316,4.043009019640722e-33,1.069375885694971e-30
UST,342.58907095156457,1.7086330832959484,0.16568692456958128,10.312419569224348,6.192237552574974e-25,7.77682668743175e-23
ATXN3,333.05409426352884,1.707196581266943,0.16526804763113995,10.329864760532644,5.163332999087026e-25,6.57929227482206e-23
FREM2,2576.31022461661,1.7026193054065466,0.3098158401085003,5.495585070183223,3.894171609602296e-8,5.880670742978138e-7
RP4-756H11.3,17.742930734383226,1.6996634871135423,0.4610437687716929,3.6865555989223426,2.2730979759045955e-4,0.0014384452514588594
ANKRD20A5P,24.27081844159485,1.6969557231019772,0.4351153881859169,3.9000131210641045,9.618747502623743e-5,6.817477675732955e-4
ST6GALNAC2,2655.8987383932317,1.6895433214167763,0.1836677784615481,9.198909768326576,3.6159978986419926e-20,3.1095800648568115e-18
CAP2,369.6758771781421,1.6893874862116995,0.22966818204694864,7.355775062765795,1.8982243598205692e-13,7.331261648094619e-12
RAB30,597.4267624129881,1.6892691395142219,0.2592798108644866,6.51523592940726,7.257549541654957e-11,1.781927459193679e-9
FUT9,41.6067946107228,1.6857076160375604,0.34611898316683504,4.870312516852107,1.114218790745181e-6,1.2671607446279235e-5
PPP1R18,378.0077786063444,1.6853179735879649,0.2981923945780364,5.651780542467592,1.587942513975202e-8,2.6126967451899254e-7
DPF3,17.849424673067475,1.6833614560807657,0.5191112272833023,3.242776051850021,0.0011837121421381502,0.005926028926098562
CLCA2,124.9077925751954,1.6791577534258166,0.42976138056227775,3.9071862418835606,9.337717840989051e-5,6.658845602538638e-4
PKHD1L1,11.99435297907249,1.675405142832002,0.5454286304660327,3.071722035200974,0.0021282781256656198,0.00964771520118014
GSKIP,485.01491295643416,1.671851647858882,0.21397881663727553,7.813164284822212,5.576982734950472e-15,2.618635529807435e-13
RTN1,88.21189747383706,1.6717519422845186,0.27213426764463927,6.14311441463719,8.091895188561824e-10,1.7247889414740386e-8
NDUFA4L2,22.028347324986004,1.6683245606399073,0.4929917277944111,3.384082260576261,7.141660289416966e-4,0.0038325227074193662
GIPR,24.173385820036412,1.667691542536362,0.49876854847590546,3.343618092264142,8.269349032400328e-4,0.0043586360524943395
HSPB8,2514.2942850215745,1.6624459694681053,0.29169224755629186,5.699314888878836,1.2028985929265493e-8,2.0230251191443904e-7
ZRANB3,106.54995418878993,1.6618913610627508,0.2561932049237059,6.486867446611867,8.763937724570666e-11,2.110235322176967e-9
EPM2AIP1,278.69178055297516,1.6613198280716626,0.23126582373617957,7.183594191448026,6.790221634910815e-13,2.42406746586172e-11
ZNF699,9.313763218005763,1.6586644659027616,0.6045717249861393,2.743536287511277,0.006078132999990516,0.023086590030642826
RMND1,447.3911532232929,1.6581446361907846,0.16473040797739433,10.065807864801311,7.824230070544556e-24,9.045535386854061e-22
PCP4L1,15.407854553008388,1.6578919514266441,0.6230729139620852,2.6608313638354195,0.00779479859743361,0.028413823160450727
BBS10,138.62817972178328,1.657645148721778,0.29942011277364106,5.536185039028902,3.0913097317827595e-8,4.777234852789288e-7
SLC24A3,516.9571541992901,1.657453252201674,0.21872016446598694,7.577962718930855,3.510232262599911e-14,1.494588405078211e-12
SGK3,163.04718663801688,1.6552448119486638,0.32360027114817264,5.115090930164108,3.135898524917812e-7,3.9697882922037885e-6
PLAG1,17.671649087375393,1.6427596563418128,0.5320331749914553,3.0877015448673784,0.002017109400325225,0.009233221927994672
MYB,467.9401703838126,1.6410235608831265,0.37554038421649494,4.3697658889785185,1.2437981038884416e-5,1.1198031717163757e-4
TEX22,26.61238018514814,1.6405546438421947,0.45964252717490156,3.5691968145887785,3.580773494343261e-4,0.002131250013322547
CALML6,10.4407695111795,1.638908071873891,0.6127904325467403,2.6745000979578517,0.007484075436375923,0.027472854523904345
SLC6A20,11.418263390958797,1.635506694587383,0.6208761483453329,2.6341915355358605,0.008433789726105213,0.030331410640424127
PKIA,36.06480708409187,1.6334160247883778,0.3961744513710189,4.122971633167423,3.740157731815535e-5,2.970515628949217e-4
KIAA1211,132.38708748555317,1.6294404472797648,0.2689450753286883,6.058636490325625,1.372802331695334e-9,2.7737280444913712e-8
LOC100288911,13.32182629187624,1.627997222638044,0.655431738491474,2.4838547281597982,0.012996881655077404,0.043200031045827536
NPR3,247.1897777154612,1.6246984076279714,0.5557869002590509,2.9232398368344117,0.003464095767375375,0.014478317190610164
SFMBT2,142.75323716920104,1.622343971856522,0.23035212139584652,7.042887046256543,1.882968710302107e-12,6.132646413385053e-11
ZFP37,12.48629494353585,1.6169924854109952,0.5521226703787097,2.9286833744788536,0.003404009774251597,0.014260570825320404
LIX1L,38.896069290794195,1.6097986719201747,0.37489533865660746,4.293994899186251,1.7548650749715092e-05,1.5180713386411118e-4
KIAA1324L,396.367088898342,1.6079539020434621,0.18521014587819407,8.68178087339208,3.896195151982015e-18,2.6672893634568635e-16
TAS2R31,10.194379193238909,1.606269918636201,0.6003157466809721,2.675708454287518,0.007457148318246409,0.027394662919113542
JAK2,199.59990337738492,1.605832085848619,0.2650132902574388,6.059439827673111,1.36596414089229e-9,2.7631096184886102e-8
SEL1L,4889.574569468839,1.603470150074109,0.20148751991315503,7.958161134571687,1.7461486231583879e-15,8.734245419620624e-14
RP11-161H23.9,27.363112543760707,1.5984315990123381,0.46275720310634677,3.454147419602674,5.520355243470757e-4,0.003097561083323448
LOC102724472,11.566384526674977,1.5971236478566782,0.5684390891916195,2.809665412222015,0.004959302734531444,0.01955684987813723
EDARADD,59.64071751231508,1.5966405165572206,0.3846683299371151,4.150693967497237,3.314687240830537e-5,2.672724949800401e-4
RPL22L1,332.80088703035835,1.5946889554681745,0.3048027975173842,5.231871126042479,1.6780272801015318e-7,2.232722730848509e-6
SIAH2,2026.331581372976,1.5914202936450972,0.15445811579526111,10.303248135919079,6.812150487296548e-25,8.494265075481131e-23
PAG1,66.86693800155729,1.588550958851706,0.2822849930839729,5.62747222761201,1.8286959411158194e-8,2.977942634706983e-7
HIST1H4H,54.10297794455516,1.587857781485701,0.3671514070139842,4.324803748948242,1.5266771292926045e-5,1.340603754832042e-4
LOC101928233,27.634393616702603,1.5876169161426226,0.50624385669882,3.1360714705662978,0.0017122747016632123,0.008061267385904718
SCD5,310.6861643657255,1.5874065943780855,0.23378533356738215,6.79001787732146,1.1211965052251406e-11,3.1619915010848597e-10
SLCO4C1,28.589248281555342,1.5858798393350697,0.44513793702401083,3.562670595855161,3.6710119731672827e-4,0.002178275187477269
FGD3,421.9379743797534,1.5811573038919065,0.2769801224365762,5.7085587585945445,1.1393684415322295e-8,1.9273212096732687e-7
LOC101928431,15.227520170413436,1.5800151777454154,0.557965948677942,2.831741222720027,0.004629529901463888,0.018472617940538307
ZC3H6,300.161509736895,1.5766343030146877,0.23348866466321824,6.752508972068556,1.4531007393166388e-11,4.011396335811283e-10
CCDC7,36.296029587620964,1.5756579246857396,0.37060663418573647,4.2515642715021364,2.1228256956837275e-5,1.797195352548537e-4
CSRP2BP,594.7027034883322,1.567577339842492,0.16967777673213336,9.23855421748714,2.4985026131253307e-20,2.2028464705721667e-18
TTC39A,3964.503660039354,1.5673526369324948,0.1704210454698173,9.196942975039333,3.68277790008035e-20,3.1361099415464715e-18
MIR1244-1,29.73041724491436,1.5665515850422556,0.5116326158827814,3.061868099122835,0.0021996035550605835,0.009937494632684422
SNORA40,26.28989104971236,1.5653799844550789,0.5002195428472178,3.1293859003289546,0.0017517208867753372,0.00821816488052595
LOC101930370,13.075148844647645,1.5643833863886696,0.6429189451463742,2.4332513424884445,0.014963909529615944,0.04841982736950983
HLF,173.90050739879302,1.562298520314194,0.21630062093336902,7.222811074571334,5.092374025671225e-13,1.8597818695845728e-11
C8orf44-SGK3,176.1406551029845,1.559643148037658,0.2926230463353415,5.329871203139383,9.828244217341118e-8,1.3638446685383458e-6
C5AR2,76.19268704308278,1.5586010614391226,0.264514427127231,5.892310216748359,3.808333671278347e-9,7.095206072519327e-8
ZNF638-IT1,15.582907359844215,1.5569193724893218,0.5060045665720443,3.076887987467697,0.0020917388719395766,0.009513279268990335
CRISPLD2,246.87324680798267,1.5548499751425702,0.22329316723228357,6.963267145228486,3.324704945880176e-12,1.034569950806243e-10
ROR2,124.980888200691,1.5539387584852555,0.3296205427117151,4.714326193693348,2.4251190326629056e-6,2.5782766719364398e-5
TGFA,173.67255074421033,1.553450017017274,0.25875342257459305,6.003592151788631,1.9299914370792307e-9,3.772884716359701e-8
GPR135,13.200134056901206,1.5516027417269131,0.5728173402787693,2.7087216685371374,0.006754297565122458,0.025226737825062632
KIAA1324,2779.0492362513032,1.550534438686873,0.16857813954785178,9.197719483947358,3.65626809757663e-20,3.1287976558527075e-18
C20orf194,215.34854728966837,1.5503629700879136,0.18970004076575603,8.1727076274186,3.015441286016663e-16,1.65536347578594e-14
COLCA2,194.8862835639616,1.5496652501091805,0.40854190976396576,3.7931610272358505,1.487416309625547e-4,9.983016730923942e-4
SDC2,242.87988038388195,1.5476623623086962,0.18709322423526037,8.272145443186057,1.3156966200756583e-16,7.630603287927165e-15
CCDC170,481.93827030446977,1.5440443772987695,0.2825337001022459,5.46499188146404,4.629279902427692e-8,6.877731000568529e-7
DPP10,210.81827874146023,1.5353487396279353,0.20733984146046458,7.404986561257184,1.3116375114724898e-13,5.168680821168229e-12
CDC14A,36.122105685717536,1.5343965434862088,0.38847191764079947,3.9498261619646557,7.820797303400139e-5,5.679187126682871e-4
SPRY2,35.55513992682664,1.5340037165040932,0.389984084482733,3.933503385243951,8.371665936906163e-5,6.026778723909939e-4
ZBTB7C,86.08589979629555,1.5334937162391116,0.40014929079813427,3.832303971301357,1.2694874609865236e-4,8.683950864593159e-4
ANKRD34A,379.9484609424982,1.529146692156689,0.2596575061452566,5.889091037103543,3.8832550032738784e-9,7.219380467747827e-8
TC2N,3123.698477136887,1.5258721712763124,0.26949702553877664,5.661925834713014,1.4968351973355892e-8,2.476801141221553e-7
KLF8,36.68505099329106,1.523098441635512,0.4063481099770742,3.748260184405543,1.7806548377805243e-4,0.0011620520188087705
STC1,701.761386789912,1.5216692286491513,0.3128363263094415,4.864106565245862,1.1497495943005674e-6,1.3016328578278215e-5
DCDC2,195.32606798063438,1.5185222875762723,0.20816578453451842,7.294773687096826,2.9916151110861786e-13,1.120700107172348e-11
LINC00685,26.94439726044956,1.517648263172403,0.4223004297969564,3.593764429513117,3.259345416163881e-4,0.0019660813037309212
NCKAP5,160.1195405375316,1.51699282180423,0.2936130616690929,5.166639430754983,2.3834041927481064e-7,3.088870600802056e-6
LMO3,65.63284797249916,1.5158945596496858,0.4051579363251621,3.7414904750455014,1.8293211196887535e-4,0.0011906957041911473
SOX12,1635.1795185353951,1.5145350024273394,0.16968273418365548,8.925687163834171,4.42940728590523e-19,3.406350792513111e-17
GPR68,16.08531808028791,1.51281282399131,0.4796582859483904,3.1539386857461342,0.0016108292537578802,0.007660105225511118
CRMP1,113.75741962589488,1.511825518051677,0.3269434141664589,4.624119809558088,3.7619239162697913e-6,3.8562481389501904e-5
LINC00493,355.4549925274895,1.5092341532624223,0.14078540964483452,10.720103433088934,8.191168215699024e-27,1.1531711575924021e-24
ABHD1,42.615180051265895,1.5088793764498847,0.3548943955277795,4.251629204248103,2.1222101871800696e-5,1.797195352548537e-4
VAV3,1103.0598261105902,1.502218203726335,0.18005902392367404,8.342920954426125,7.247761527365794e-17,4.3182311598370195e-15
RABL3,620.5628865967274,1.501889476978504,0.14350999156327462,10.465400078546516,1.245492711503815e-25,1.6347794184001576e-23
ATG2B,1070.520738887263,1.4949363502161002,0.2085196089368645,7.16928425982583,7.539087243884622e-13,2.6749968702539402e-11
CRNKL1,657.7031938882567,1.493846314421591,0.13264639652177623,11.261868800004303,2.0241997423417007e-29,3.680880718964486e-27
C1RL-AS1,30.9491410228235,1.489203581023641,0.41621004646270404,3.5780096940958543,3.4622061350189187e-4,0.002068074843407343
C1QTNF9B-AS1,19.697945789553096,1.4870562647809695,0.5213876271164778,2.8521126843862787,0.0043429702093962085,0.017513335861730102
ZMAT1,601.2460293064121,1.4859882678739516,0.2581011423253561,5.757387412105098,8.542570705552363e-9,1.4838572816599763e-7
ACOT1,209.39994668776131,1.4857125847711856,0.28414407307300044,5.228729808449976,1.7067858548066983e-7,2.2659849377272607e-6
RAP2C,742.8386759726651,1.484057789940523,0.1628187409043678,9.114784831877492,7.882673433501727e-20,6.552753815649508e-18
AGPS,311.39086111515866,1.481714332812366,0.26188327096268466,5.65791899331933,1.5321941823874286e-8,2.5257331295502683e-7
SMN2,10.790709042000076,1.4796446214329497,0.6111536231820769,2.421068231141173,0.015474972359041118,0.04988856740014419
RAP2C-AS1,38.543202925583046,1.4792307257882615,0.3818293839266324,3.8740620498512817,1.0703614061644798e-4,7.504136171651937e-4
NUAK2,57.91087115234064,1.4772310142953853,0.2903677353398052,5.087448894990498,3.629121353670651e-7,4.557810897196299e-6
SLC26A2,357.5132508704365,1.4740889540363882,0.24624003287939822,5.986390339536535,2.1454912299136962e-9,4.1431239381198445e-8
PARM1,375.7534138372773,1.47353680025764,0.3038740383997106,4.849169767900261,1.2397928176416006e-6,1.3945272691732874e-5
OLR1,73.30071831343678,1.4728203579601418,0.35272138567764966,4.175591324383561,2.9721298570009637e-5,2.424188579736248e-4
SNX24,222.07083942221558,1.4722849504854285,0.20702787114136043,7.111530164361974,1.147633711476701e-12,3.9205952448627734e-11
CBFA2T3,772.1770083528677,1.4713852589435723,0.15432585876135668,9.534275530705864,1.5093572354089842e-21,1.4720027518734433e-19
CAMP,11.500467947421978,1.4708081963836253,0.5900479078284746,2.492692842173733,0.012677846559262827,0.04226970654273761
VEPH1,606.1744652216879,1.4687788025509918,0.2574815440184831,5.704404205551745,1.1675073001577828e-8,1.9691956462661269e-7
ZFPM2,21.240363865233267,1.468243066545338,0.5717568784590792,2.567949983395645,0.01023019157714576,0.03550466289507625
PET117,214.89633070730278,1.4615881173222092,0.18726049777802917,7.805106440840049,5.945134691638629e-15,2.78241866788031e-13
LOC101929014,12.431085302155937,1.4605510233560446,0.5791768720852065,2.5217702808084046,0.011676593397340687,0.03949589051295803
COPG2IT1,14.12431460588131,1.459820106476572,0.5104966250198608,2.859607752391659,0.004241652918430506,0.017166670642540384
CDK14,181.3620715692449,1.4581610478567997,0.20559790868491476,7.092295136578832,1.3190582385040604e-12,4.4367629421127905e-11
USP6NL-IT1,45.52751441883443,1.4525049944794888,0.3248404018116994,4.4714419338807,7.769395637581252e-6,7.379235018784327e-5
KANSL1-AS1,30.808396094595658,1.450013151593199,0.4545237268538528,3.1901814271170825,0.0014218350337366946,0.00691007076390353
RP11-35G9.3,27.090972265557586,1.4497919181416719,0.40621710807684386,3.569007531478501,3.583361253806839e-4,0.002132063306329448
NCCRP1,289.57681910333787,1.4455941385902944,0.49131003344275964,2.9423257010661357,0.0032575710967406367,0.013746052365434202
CD44,429.22636300262656,1.4452442105641616,0.2182928832146991,6.620665727992197,3.575847606967608e-11,9.220616200123121e-10
PRRT2,88.23777653978242,1.445227521379524,0.37982007994753786,3.805031902418493,1.4178591501463062e-4,9.530830644629983e-4
EPHA4,75.16295035929154,1.44314971356791,0.30336242525323515,4.757180169439986,1.963159430603033e-6,2.1167927226706083e-5
LOC100507217,846.990448341507,1.4399472014098942,0.18429927571182994,7.813092025719045,5.580182259771815e-15,2.618635529807435e-13
L3MBTL1,49.66419463570323,1.4359697703131937,0.34871891821896245,4.117843040025551,3.824350134967013e-5,3.027740603452116e-4
CD8A,78.86178917753597,1.4347584152727897,0.33633980858516604,4.26580017782667,1.9918700017336155e-5,1.70117781899529e-4
DEPTOR,177.59807425925064,1.4308094885860747,0.2388282111938142,5.990956769445224,2.086100924616427e-9,4.0463404267809967e-8
EFNB2,233.22560037629646,1.4258206374615054,0.20841644173246623,6.841209962176401,7.85270614002976e-12,2.2733779616334913e-10
LOC100506286,14.976643887604457,1.4258064576090588,0.5836928106262971,2.44273431444047,0.01457646383395715,0.04742988427761229
L1CAM,542.4201187076442,1.4238169846161364,0.32942210313610637,4.322165911337959,1.5450493209433302e-5,1.3540123491821143e-4
C2orf76,159.08256508954975,1.4198259303288443,0.1902387804780389,7.463388520264134,8.432522560185603e-14,3.4394052881579453e-12
LOC100507460,36.042501462822855,1.419535958395576,0.3641977774690541,3.897706263504571,9.710810219104774e-5,6.874355798658233e-4
CKAP2,2045.1409348429672,1.4175533243054979,0.30676355434699926,4.620996543487743,3.8190113894051984e-6,3.907882873672131e-5
GTF2A1,830.3878835623514,1.4085499606116227,0.25556702119224933,5.511469962128041,3.558491648867012e-8,5.434872153479565e-7
CEP170,220.1223465566816,1.407155733474746,0.2596552394614208,5.419323470589236,5.982498887126339e-8,8.666928055814481e-7
ALG10B,293.50686592745075,1.405574942015536,0.3015131987869394,4.661736029037881,3.135531965350138e-6,3.262037039279938e-5
ACOT2,256.7179909616262,1.4035003125661998,0.17176674338002762,8.170966538388672,3.0592848785432743e-16,1.6741672766373023e-14
OSBPL6,85.67412260120419,1.3953865814904258,0.3661440157191369,3.8110320572897307,1.3838781763794966e-4,9.34559432303941e-4
SEC23B,1789.6019020456483,1.3952952186815955,0.10965918440969835,12.723924823921948,4.3542720183623646e-37,1.6172878005223787e-34
LINC00173,27.586702886587656,1.3936376797325452,0.5035591601382948,2.767574875114582,0.005647507098669192,0.021725106086705175
LSS,1672.0884101544118,1.3926708600326425,0.23875979548104984,5.832937062233234,5.446011459040536e-9,9.831543127246188e-8
MAST1,64.91221748556474,1.3924552323291621,0.36259589391384683,3.840239935701012,1.2291412031523714e-4,8.461008668545326e-4
BEX1,28.605872550126783,1.39161402185075,0.4603914796619374,3.0226754475834428,0.0025055079729223227,0.011103999157985527
PDCD6IP,1713.1259242289784,1.3907529398396528,0.18719488318869387,7.4294388615193245,1.0905934121618494e-13,4.35663368332023e-12
STARD13,517.7898079309289,1.3905122769508385,0.19321271397768147,7.196794912323732,6.164437466311552e-13,2.2280038271097468e-11
DZANK1,81.64362389865039,1.3889256480287846,0.33201832074119536,4.183280142276959,2.8733296002892682e-5,2.3540415316277276e-4
MICB,585.2655416819898,1.388656680309108,0.23403194397654337,5.933620243090793,2.9632679575560774e-9,5.6166958452830017e-8
RAB37,12.796072138298513,1.3860032915056533,0.5281868605007553,2.624077566396924,0.00868839959134435,0.031036094058951975
LRRC16B,14.726221332582112,1.385798395962397,0.491937229647588,2.8170228078796753,0.004847108343494342,0.019191646711812366
FERMT2,341.81900779081985,1.3856828597499382,0.29464690355898426,4.702859059479454,2.5654351676469526e-6,2.7175243763114592e-5
TENM2,183.51700407341946,1.3774329225625561,0.31785332623129614,4.333548869519216,1.4672469132852944e-5,1.2955857038554063e-4
PROSER1,1971.241462214439,1.373163005568806,0.21797839444140565,6.299537204536678,2.985356410936067e-10,6.664369164413162e-9
EVL,959.8526352940046,1.3715303871148372,0.19593710884573531,6.999850080439162,2.5623654719840897e-12,8.147762121024818e-11
LEF1,110.1675180098094,1.370482285080993,0.3340394382678361,4.10275592662842,4.082578645862815e-5,3.204567240145106e-4
CACNB4,15.261518007090611,1.369083141526212,0.47557196165504784,2.8788138324253545,0.003991738959850356,0.01628125865002516
PEG10,6343.12159688117,1.3685563335514659,0.5234264104357689,2.614610776731919,0.008932918762779766,0.03175360676885489
NPC2,1010.8938751388404,1.3681523875312112,0.158767654523231,8.61732442694127,6.853674009603277e-18,4.566587297162e-16
OVOL2,130.19428288023082,1.3663110500995186,0.21333116244248826,6.404648221367382,1.5071647315696835e-10,3.5155843622010812e-9
TXNDC9,605.0372136090327,1.3660943081894346,0.16580129047102843,8.239346655918467,1.7315357602644736e-16,9.782336494154341e-15
MRPS31P5,96.0793307640035,1.363419403208356,0.27240896943639703,5.00504592792673,5.584871351681823e-7,6.739789871046757e-6
ENDOD1,759.0369587717065,1.3611716369669757,0.21580996267157718,6.307269692819636,2.840007190656142e-10,6.3480160726356305e-9
DLEU1,108.50298718071195,1.359933087319571,0.20371459503073916,6.6756782306852696,2.4609138043781306e-11,6.516629630394992e-10
IFI27L1,81.31872594976454,1.3595199585171949,0.3005283257687397,4.523766453759711,6.074875600746218e-6,5.927109132440497e-5
ZNF738,29.69253855155601,1.3532606065340302,0.4372191780669957,3.0951538139680332,0.0019671085635001766,0.009046141816355992
LOC100506127,14.872113746051216,1.3518298398129334,0.5240252588920611,2.5797035865620055,0.009888515212018618,0.03448338195289832
MOK,318.94317197640345,1.3500449761502877,0.252350602039252,5.34987816648955,8.80134632068364e-8,1.2301449377115637e-6
SMOX,72.91881950691594,1.3485227208041124,0.241296597737818,5.588652030101794,2.2883898249928207e-8,3.631674652263606e-7
RAB31,416.6107585237066,1.3460201355208479,0.3105626484283463,4.334134005916699,1.4633502007362278e-5,1.2927988084135794e-4
SPOPL,1481.4776471646749,1.3456505531209146,0.2531134227774692,5.31639349013891,1.0584413083542836e-7,1.4606490055289113e-6
RHOH,43.017844977644074,1.3443199345325814,0.2790658851993905,4.817213446108164,1.4557693724335891e-6,1.6084408819350105e-5
CXorf57,40.01875038940597,1.3421882474952866,0.3386327914087316,3.96355072972026,7.384316281631332e-5,5.398157844574462e-4
CLIC4,1269.9352830801658,1.339105286387706,0.2468579828957151,5.424597862623749,5.808515991877621e-8,8.471116430259619e-7
KANSL1L,52.300570145631795,1.3336924600190077,0.40066858297134694,3.328667424154851,8.726253852000183e-4,0.004567742533564234
IL6ST,2501.3863209030783,1.3323374002669037,0.25944621767577186,5.135312482881969,2.8167560930765737e-7,3.6049934836391312e-6
BMS1P2,17.10080557790415,1.3275418939754593,0.4658049810198019,2.849995058165821,0.004371990838451516,0.017593786091942856
DNM1,877.4985897011373,1.3258819031738909,0.2034287923258569,6.517670817462569,7.140748333829534e-11,1.757905811799122e-9
FSD1L,46.631942235080956,1.3233400920753915,0.43067798478724145,3.072690359896461,0.0021213848184152965,0.009618964876643073
LOC102724369,21.917075321796762,1.3233007043247482,0.5207047074576125,2.541364972070029,0.01104205880452151,0.03775929883458022
BCL2,935.6516972279953,1.3231779670536807,0.1813128236388131,7.297762731275627,2.925920094263148e-13,1.0984470340978876e-11
HIST2H2BE,1349.267591416404,1.3220912256622461,0.29358132903663287,4.503321890396091,6.6899437396922254e-6,6.45585118097331e-5
ICAM5,120.93877360459628,1.322058660832599,0.33461806742139005,3.9509482288883966,7.784216345327349e-5,5.65732992258033e-4
DMRTA1,17.202707513083855,1.320067263450081,0.48621970140468984,2.714960458484927,0.006628368408570758,0.024798848544453432
ANKRD36B,19.629634259685787,1.3188186011500962,0.5075981968941609,2.598154621548198,0.009372627913843277,0.03302744559789303
FAM46A,278.90199361952193,1.3177188822172237,0.1972172086568504,6.681561366736504,2.3640974135975618e-11,6.272043852457848e-10
ZNF33A,635.0156312781579,1.3166314219228032,0.24452172402420197,5.384517171948646,7.263936935328999e-8,1.0368482999185472e-6
CELSR2,3661.9476332206377,1.3154244353403597,0.1973851029248559,6.664253866418375,2.6601330394164043e-11,7.004214550390975e-10
SGCB,238.5633077647392,1.3146882895963352,0.20340083384873905,6.463534414878631,1.0228525930166958e-10,2.4460188652455424e-9
RALGAPA2,974.6881704956156,1.3140742296902477,0.2158875084994236,6.086846982597681,1.151559311038618e-9,2.370609775094476e-8
SLC15A2,36.196323373016256,1.3135924200228775,0.36091548389541056,3.6396122600368748,2.7304888119706987e-4,0.0016831265250908363
SEC14L5,25.095949717524114,1.3135369731034743,0.43715488435765454,3.004740470951287,0.002658075488674119,0.011667274174135265
IGFBP2,4516.181426320345,1.3130387698334034,0.2585290555781134,5.078882785136987,3.7966084754945513e-7,4.734927308812339e-6
OTUB2,326.7913872971631,1.3115923303888228,0.17439528384224143,7.52080160364482,5.4441409364027606e-14,2.2682188144816944e-12
FOXN3,617.6812004900179,1.3108421637601773,0.24166987872192208,5.424102377559846,5.8246492764107094e-8,8.487554458956741e-7
MAP3K12,233.17695780201078,1.3107028138641905,0.16877713975629396,7.7658788136638766,8.108104869888501e-15,3.6860204873344677e-13
SH3GL3,32.98066238630327,1.3092789005749679,0.3756528765386666,3.485342406103475,4.915076507575185e-4,0.002804002960547059
KPNA5,31.96994087386189,1.3089282289734636,0.4284836389001665,3.0547916189594213,0.0022521694342388576,0.010141702767274321
TIPARP,646.0817348719681,1.3086511192309649,0.2041227760121513,6.41109799110836,1.4447529183135602e-10,3.3808380288203513e-9
GLCE,477.392796541506,1.3052463947801092,0.2449663860010521,5.3282673434815795,9.915410333443434e-8,1.3748476425013664e-6
TSPAN12,153.1888321930116,1.301687564226483,0.2618192225992662,4.971703572043725,6.636712664825955e-7,7.88680006738371e-6
ENPP1,348.49554431610545,1.2982633550671867,0.17822174550372102,7.2845395571556715,3.227707629612012e-13,1.2039763267123267e-11
ZNF133,192.72011844429596,1.2952238437511578,0.18985895140225975,6.822032009472806,8.976165844604108e-12,2.5772520912706235e-10
ANKRD36,59.147770863179524,1.2944740025031305,0.3540812481959081,3.6558671465903685,2.5631407919310406e-4,0.0015951782105076712
MARK3,2387.1347891080554,1.2920948348488024,0.1263346752605034,10.22755496212334,1.4923969242485337e-24,1.7967429728694245e-22
GEM,29.77385013480062,1.2891688083403312,0.35655390585567,3.6156350755618307,2.9961219733696225e-4,0.0018281475459319642
LRRFIP2,381.6516154728989,1.2881950862052851,0.1575609962182635,8.175850096941476,2.937870667987287e-16,1.6229876028814578e-14
PRDM6,91.18440796389339,1.285087403277994,0.2930113422815402,4.385794055860188,1.155634219448021e-5,1.0501773331027644e-4
SYNE2,1047.8047701247842,1.2835111554733178,0.24149146480994044,5.314933827924196,1.0669609280159657e-7,1.4712430426836268e-6
